Gene	Ensembl	MGI	Sum
Vmn2r60	true	true	2
Vmn2r61	true	true	2
Vmn2r62	true	true	2
Vmn2r63	true	true	2
Vmn2r65	true	true	2
Vmn2r66	true	true	2
Vmn2r67	true	true	2
Vmn2r68	true	true	2
Vmn2r69	true	true	2
Vmn2r7	true	true	2
Vmn2r70	true	true	2
Vmn2r71	true	true	2
Vmn2r72	true	true	2
Vmn2r73	true	true	2
Vmn2r74	true	true	2
Vmn2r75	true	true	2
Vmn2r76	true	true	2
Vmn2r77	true	true	2
Vmn2r78	true	true	2
Vmn2r79	true	true	2
Vmn2r8	true	true	2
Vmn2r80	true	true	2
Vmn2r81	true	true	2
Vmn2r82	true	true	2
Vmn2r83	true	true	2
Vmn2r84	true	true	2
Vmn2r85	true	true	2
Vmn2r86	true	true	2
Vmn2r87	true	true	2
Vmn2r88	true	true	2
Vmn2r9	true	true	2
Vmn2r90	true	true	2
Vmn2r91	true	true	2
Vmn2r92	true	true	2
Vmn2r93	true	true	2
Vmn2r94	true	true	2
Vmn2r95	true	true	2
Vmn2r96	true	true	2
Vmn2r97	true	true	2
Vmn2r98	true	true	2
Vmn2r99	true	true	2
Wap	true	true	2
Wfdc15a	true	true	2
Wfdc15b	true	true	2
Wfdc16	true	true	2
Wfdc18	true	true	2
Wmp	true	true	2
Xndc1	true	true	2
Xntrpc	true	true	2
Zdhhc25	true	true	2
Zfp157	true	true	2
Zfp229	true	true	2
Zfp300	true	true	2
Zfp35	true	true	2
Zfp36l3	true	true	2
Zfp40	true	true	2
Zfp433	true	true	2
Zfp442	true	true	2
Zfp51	true	true	2
Zfp52	true	true	2
Zfp563	true	true	2
Zfp599	true	true	2
Zfp616	true	true	2
Zfp617	true	true	2
Zfp658	true	true	2
Zfp68	true	true	2
Zfp709	true	true	2
Zfp719	true	true	2
Zfp735	true	true	2
Zfp773	true	true	2
Zfp781	true	true	2
Zfp788	true	true	2
Zfp799	true	true	2
Zfp808	true	true	2
Zfp809	true	true	2
Zfp810	true	true	2
Zfp871	true	true	2
Zfp873	true	true	2
Zfp882	true	true	2
Zfp940	true	true	2
Zfp948	true	true	2
Zfp949	true	true	2
Zfp950	true	true	2
Zfp965	true	true	2
Zfp966	true	true	2
Zfp967	true	true	2
Zfp968-ps	true	true	2
Zfp969	true	true	2
Zfp972	true	true	2
Zfp977	true	true	2
Zfp982	true	true	2
Zfp998	true	true	2
Zim1	true	true	2
Zpld2	true	true	2
Zscan4-ps1	true	true	2
Zscan4-ps2	true	true	2
Zscan4-ps3	true	true	2
Zscan4e	true	true	2
missing	true	true	2
0610009B22Rik	true	false	1
1190007I07Rik	true	false	1
1700009N14Rik	true	false	1
1700015G11Rik	true	false	1
1700020A23Rik	true	false	1
2010315B03Rik	true	false	1
2210010C04Rik	true	false	1
2310061N02Rik	true	false	1
2410002F23Rik	true	false	1
2410004P03Rik	true	false	1
2610002M06Rik	true	false	1
3110009E18Rik	true	false	1
4921517D22Rik	true	false	1
4930407I10Rik	true	false	1
4930486L24Rik	true	false	1
4930548H24Rik	true	false	1
4931406B18Rik	true	false	1
4933417A18Rik	true	false	1
5730507C01Rik	true	false	1
9130019O22Rik	true	false	1
9530053A07Rik	true	false	1
A430033K04Rik	true	false	1
AI987944	true	false	1
AU041133	true	false	1
AW146154	true	false	1
Aadacl4fm2	true	false	1
Abca17	true	false	1
Abca8a	true	false	1
Abcg2	true	false	1
Ace3	true	false	1
Acp7	true	false	1
Actn4	true	false	1
Actr6	true	false	1
Acyp1	true	false	1
Adam18	true	false	1
Adam19	true	false	1
Adam1a	true	false	1
Adam1b	true	false	1
Adam24	true	false	1
Adam3	true	false	1
Adam32	true	false	1
Adam5	true	false	1
Adam6a	true	false	1
Adam9	true	false	1
Adgre4	true	false	1
Adprhl1	true	false	1
Afg3l1	true	false	1
Ahi1	true	false	1
Ahsa2	true	false	1
Akain1	true	false	1
Akap17b	true	false	1
Akr1c12	true	false	1
Akr1c13	true	false	1
Akr1c14	true	false	1
Akr1c18	true	false	1
Akr1c19	true	false	1
Akr1c20	true	false	1
Akr1c21	true	false	1
Akr1c6	true	false	1
Akr1cl	true	false	1
Alx1	true	false	1
Amhr2	true	false	1
Amy1	true	false	1
Amy2a2	true	false	1
Amy2a5	true	false	1
Anapc15	true	false	1
Ank3	true	false	1
Ankrd36	true	false	1
Ankrd52	true	false	1
Anks1b	true	false	1
Aox3	true	false	1
Apaf1	true	false	1
Apela	true	false	1
Apof	true	false	1
Apon	true	false	1
Arhgef4	true	false	1
Arpc1a	true	false	1
Art2b	true	false	1
Atad2	true	false	1
Atf7	true	false	1
Atp1b4	true	false	1
Atp5g1	true	false	1
Atp5g2	true	false	1
Atp6ap1l	true	false	1
Atp8b5	true	false	1
B4galt6	true	false	1
BC024978	true	false	1
BC051665	true	false	1
Banf1	true	false	1
Baz2a	true	false	1
Bcl2l10	true	false	1
Bclaf1	true	false	1
Bet1	true	false	1
Bet1l	true	false	1
Bloc1s1	true	false	1
Bmp8a	true	false	1
Bmp8b	true	false	1
Bpifb5	true	false	1
Bpifb9a	true	false	1
Brd3os	true	false	1
Btg1b	true	false	1
Btg1c	true	false	1
Btnl1	true	false	1
Btnl10	true	false	1
Btnl4	true	false	1
Btnl6	true	false	1
C130026I21Rik	true	false	1
C1galt1c1	true	false	1
C2cd4a	true	false	1
C2cd4b	true	false	1
Cabcoco1	true	false	1
Cadps	true	false	1
Calcoco1	true	false	1
Calr4	true	false	1
Camk2d	true	false	1
Capn12	true	false	1
Capza1	true	false	1
Casp4	true	false	1
Casz1	true	false	1
Cbx3	true	false	1
Cbx5	true	false	1
Ccdc121	true	false	1
Ccdc162	true	false	1
Ccdc163	true	false	1
Ccdc166	true	false	1
Ccdc183	true	false	1
Ccdc63	true	false	1
Ccdc7a	true	false	1
Ccdc7b	true	false	1
Ccdc92b	true	false	1
Ccdc96	true	false	1
Ccer2	true	false	1
Ccl1	true	false	1
Ccl25	true	false	1
Ccl26	true	false	1
Ccl5	true	false	1
Cd63	true	false	1
Cd68	true	false	1
Cd99l2	true	false	1
Cdiptos	true	false	1
Cdk1	true	false	1
Cdk2	true	false	1
Cdkn2a	true	false	1
Cenpx	true	false	1
Ces1a	true	false	1
Ces1e	true	false	1
Ces1f	true	false	1
Ces2h	true	false	1
Cetn4	true	false	1
Cfap47	true	false	1
Cfap53	true	false	1
Cfh	true	false	1
Cfhr2	true	false	1
Cfhr4	true	false	1
Chst5	true	false	1
Cldn22	true	false	1
Cldn24	true	false	1
Cldn4	true	false	1
Clec2f	true	false	1
Cmah	true	false	1
Cmc2	true	false	1
Cnga2	true	false	1
Cnpy2	true	false	1
Cntnap5a	true	false	1
Cntnap5b	true	false	1
Cntnap5c	true	false	1
Col10a1	true	false	1
Col22a1	true	false	1
Col24a1	true	false	1
Col7a1	true	false	1
Col9a3	true	false	1
Cops9	true	false	1
Copz1	true	false	1
Coq10a	true	false	1
Coq8b	true	false	1
Cox8c	true	false	1
Crct1	true	false	1
Crygd	true	false	1
Cryge	true	false	1
Crygf	true	false	1
Cryzl2	true	false	1
Cs	true	false	1
Csgalnact1	true	false	1
Csl	true	false	1
Csn1s2a	true	false	1
Csn1s2b	true	false	1
Cst12	true	false	1
Cst13	true	false	1
Ct55	true	false	1
Ctf2	true	false	1
Cts3	true	false	1
Cts6	true	false	1
Cts7	true	false	1
Cts8	true	false	1
Ctsj	true	false	1
Ctsl	true	false	1
Ctsll3	true	false	1
Ctsm	true	false	1
Ctsq	true	false	1
Ctsr	true	false	1
Ctu1	true	false	1
Cul4b	true	false	1
Cutal	true	false	1
Cxadr	true	false	1
Cxcl1	true	false	1
Cxcl2	true	false	1
Cxcl3	true	false	1
Cyct	true	false	1
Cyp11b1	true	false	1
Cyp11b2	true	false	1
Cyp2ab1	true	false	1
Cyp2b10	true	false	1
Cyp2b13	true	false	1
Cyp2b19	true	false	1
Cyp2b23	true	false	1
Cyp2b9	true	false	1
Cyp2c23	true	false	1
Cyp2c29	true	false	1
Cyp2c37	true	false	1
Cyp2c38	true	false	1
Cyp2c39	true	false	1
Cyp2c40	true	false	1
Cyp2c50	true	false	1
Cyp2c54	true	false	1
Cyp2c65	true	false	1
Cyp2c66	true	false	1
Cyp2c67	true	false	1
Cyp2c68	true	false	1
Cyp2c69	true	false	1
Cyp2g1	true	false	1
Cyp2j11	true	false	1
Cyp2j12	true	false	1
Cyp2j5	true	false	1
Cyp2j6	true	false	1
Cyp2j8	true	false	1
Cyp2t4	true	false	1
Cyp4a12a	true	false	1
Cyp4a12b	true	false	1
Cyp4a14	true	false	1
Cyp4a29	true	false	1
Cysltr2	true	false	1
D130040H23Rik	true	false	1
D1Pas1	true	false	1
Dbil5	true	false	1
Dcpp2	true	false	1
Dcpp3	true	false	1
Ddx43	true	false	1
Defb1	true	false	1
Defb3	true	false	1
Defb4	true	false	1
Defb48	true	false	1
Defb5	true	false	1
Defb6	true	false	1
Defb7	true	false	1
Defb8	true	false	1
Dgka	true	false	1
Dhps	true	false	1
Dlgap1	true	false	1
Dmrtc1a	true	false	1
Dmrtc1b	true	false	1
Dnajb3	true	false	1
Dnajc14	true	false	1
Dnajc25	true	false	1
Dnal4	true	false	1
Doc2g	true	false	1
Dsc1	true	false	1
Dsc2	true	false	1
Dsc3	true	false	1
Dsg1a	true	false	1
Dsg1b	true	false	1
Dsg1c	true	false	1
Dsg2	true	false	1
Dsg3	true	false	1
Dsg4	true	false	1
Dtnb	true	false	1
Dusp3	true	false	1
Dynap	true	false	1
Dynll1	true	false	1
E330021D16Rik	true	false	1
Ech1	true	false	1
Eef1a1	true	false	1
Eef1akmt2	true	false	1
Egfem1	true	false	1
Eif1	true	false	1
Eif1a	true	false	1
Eif1ad13	true	false	1
Eif1ad19	true	false	1
Eif1ad2	true	false	1
Eif1ad3	true	false	1
Eif1ad4	true	false	1
Eif1ad6	true	false	1
Eif1ad7	true	false	1
Eif1ad8	true	false	1
Eif3k	true	false	1
Erbb3	true	false	1
Ercc6l2	true	false	1
Esyt1	true	false	1
Etd	true	false	1
Ezhip	true	false	1
F830045P16Rik	true	false	1
Fads2b	true	false	1
Fam169b	true	false	1
Fam241b	true	false	1
Fam24a	true	false	1
Fam24b	true	false	1
Fam47c	true	false	1
Fate1	true	false	1
Fbxl21	true	false	1
Fbxo17	true	false	1
Fbxo27	true	false	1
Fbxw9	true	false	1
Fcf1	true	false	1
Fcgbp	true	false	1
Fcgrt	true	false	1
Fcna	true	false	1
Fcrl6	true	false	1
Fdxr	true	false	1
Fer1l4	true	false	1
Fga	true	false	1
Fhl1	true	false	1
Fip1l1	true	false	1
Fkbp2	true	false	1
Flt3l	true	false	1
Fmo6	true	false	1
Frg1	true	false	1
Fthl17a	true	false	1
Fthl17b	true	false	1
Fthl17e	true	false	1
Fthl17f	true	false	1
Fut2	true	false	1
Fxyd5	true	false	1
Gabra3	true	false	1
Gabre	true	false	1
Gabrq	true	false	1
Gas2l3	true	false	1
Gbp3	true	false	1
Gbp7	true	false	1
Gcsh	true	false	1
Gdf11	true	false	1
Get1	true	false	1
Ggnbp1	true	false	1
Ggta1	true	false	1
Gimap9	true	false	1
Gja1	true	false	1
Glra4	true	false	1
Glrx2	true	false	1
Gls2	true	false	1
Glt28d2	true	false	1
Glud1	true	false	1
Glycam1	true	false	1
Gm10131	true	false	1
Gm10229	true	false	1
Gm10778	true	false	1
Gm11213	true	false	1
Gm11559	true	false	1
Gm11562	true	false	1
Gm11568	true	false	1
Gm13271	true	false	1
Gm13275	true	false	1
Gm13276	true	false	1
Gm13283	true	false	1
Gm13287	true	false	1
Gm14124	true	false	1
Gm14305	true	false	1
Gm14322	true	false	1
Gm14325	true	false	1
Gm14391	true	false	1
Gm16867	true	false	1
Gm17416	true	false	1
Gm20594	true	false	1
Gm30302	true	false	1
Gm32687	true	false	1
Gm35339	true	false	1
Gm35549	true	false	1
Gm3604	true	false	1
Gm36079	true	false	1
Gm37013	true	false	1
Gm382	true	false	1
Gm4340	true	false	1
Gm5741	true	false	1
Gm5926	true	false	1
Gm597	true	false	1
Gm6583	true	false	1
Gm6588	true	false	1
Gm6710	true	false	1
Gm7694	true	false	1
Gm7735	true	false	1
Gm8765	true	false	1
Gm8882	true	false	1
Gm8909	true	false	1
Gm906	true	false	1
Gnaq	true	false	1
Gng5	true	false	1
Gpalpp1	true	false	1
Gpr132	true	false	1
Gpr141b	true	false	1
Gpr150	true	false	1
Gpr165	true	false	1
Gpr34	true	false	1
Gpr50	true	false	1
Gpr84	true	false	1
Gpx5	true	false	1
Gria3	true	false	1
Gsdma	true	false	1
Gsta1	true	false	1
Gsta2	true	false	1
Gsta4	true	false	1
Gsta5	true	false	1
Gtsf1	true	false	1
Gucy1b2	true	false	1
Gucy2g	true	false	1
Gulo	true	false	1
Gvin2	true	false	1
Gykl1	true	false	1
H1f9	true	false	1
H2-Aa	true	false	1
H2-D1	true	false	1
H2-Eb1	true	false	1
H2-K1	true	false	1
H2-M2	true	false	1
H2-M3	true	false	1
H2-M5	true	false	1
H2-Q1	true	false	1
H2-Q10	true	false	1
H2-Q2	true	false	1
H2-Q4	true	false	1
H2-Q6	true	false	1
H2-Q7	true	false	1
H2-T22	true	false	1
H2-T23	true	false	1
H2-T3	true	false	1
H2ac10	true	false	1
H2ac12	true	false	1
H2ac18	true	false	1
H2ac22	true	false	1
H2ac6	true	false	1
H2aj	true	false	1
H2bc12	true	false	1
H2bc13	true	false	1
H2bc22	true	false	1
H2bc23	true	false	1
H2bu2	true	false	1
H3f3a	true	false	1
H4c17	true	false	1
H4f16	true	false	1
H60c	true	false	1
Hamp2	true	false	1
Hbb-bh1	true	false	1
Hbb-bh2	true	false	1
Hbb-bt	true	false	1
Hhex	true	false	1
Hmga1b	true	false	1
Hmgb3	true	false	1
Hmgn2	true	false	1
Hnrnpa1	true	false	1
Hnrnpl	true	false	1
Hoxc10	true	false	1
Hoxc11	true	false	1
Hoxc12	true	false	1
Hoxc13	true	false	1
Hoxc4	true	false	1
Hoxc5	true	false	1
Hoxc6	true	false	1
Hoxc8	true	false	1
Hoxc9	true	false	1
Hsp90aa1	true	false	1
Hspe1	true	false	1
Htr1d	true	false	1
Htra4	true	false	1
Hyal6	true	false	1
Ido1	true	false	1
Ido2	true	false	1
Ier3ip1	true	false	1
Ifi27	true	false	1
Ifi27l2a	true	false	1
Ifi27l2b	true	false	1
Ifnz	true	false	1
Igbp1b	true	false	1
Igll1	true	false	1
Igsf5	true	false	1
Ikbip	true	false	1
Ikzf2	true	false	1
Ikzf4	true	false	1
Il23a	true	false	1
Il3ra	true	false	1
Ints10	true	false	1
Iqce	true	false	1
Irs3	true	false	1
Iscu	true	false	1
Itga5	true	false	1
Itga7	true	false	1
Itpkc	true	false	1
Ivl	true	false	1
Jaml	true	false	1
Kcnb2	true	false	1
Kctd12b	true	false	1
Keg1	true	false	1
Kif16b	true	false	1
Kif28	true	false	1
Klk10	true	false	1
Klk11	true	false	1
Klk12	true	false	1
Klk13	true	false	1
Klk14	true	false	1
Krt13	true	false	1
Krt81	true	false	1
Krt83	true	false	1
Krt86	true	false	1
Krt87	true	false	1
Krt88	true	false	1
Krt90	true	false	1
Krtap16-3	true	false	1
Krtap17-1	true	false	1
Krtap19-2	true	false	1
Krtap19-3	true	false	1
Krtap19-4	true	false	1
Krtap19-5	true	false	1
Krtap2-4	true	false	1
Krtap20-2	true	false	1
Krtap3-2	true	false	1
Krtap3-3	true	false	1
Krtap6-5	true	false	1
Krtap9-1	true	false	1
Kxd1	true	false	1
L3mbtl1	true	false	1
Lair1	true	false	1
Lamp2	true	false	1
Lamp3	true	false	1
Lancl1	true	false	1
Lbhd2	true	false	1
Lce1f	true	false	1
Lce3a	true	false	1
Lce3b	true	false	1
Lce3c	true	false	1
Lce3d	true	false	1
Lce3e	true	false	1
Lce3f	true	false	1
Lce6a	true	false	1
Lcn3	true	false	1
Lcn4	true	false	1
Ldc1	true	false	1
Lgals4	true	false	1
Lgals7	true	false	1
Lhb	true	false	1
Lilrb4a	true	false	1
Lor	true	false	1
Lpcat2b	true	false	1
Lpl	true	false	1
Lrrc29	true	false	1
Lrrc72	true	false	1
Lrriq1	true	false	1
Ltb4r1	true	false	1
Ltc4s	true	false	1
Ly6a	true	false	1
Ly6c1	true	false	1
Ly6c2	true	false	1
Ly6f	true	false	1
Ly6g6e	true	false	1
Ly6i	true	false	1
Lypd10	true	false	1
Lypd9	true	false	1
Magea10	true	false	1
Magea13	true	false	1
Magea4	true	false	1
Man2b1	true	false	1
Maob	true	false	1
Map1lc3b	true	false	1
Map3k12	true	false	1
Map3k7cl	true	false	1
Map7	true	false	1
Mbl1	true	false	1
Mcts1	true	false	1
Mcts2	true	false	1
Mdp1	true	false	1
Med10	true	false	1
Mep1a	true	false	1
Mettl21e	true	false	1
Mettl7b	true	false	1
Mfsd13b	true	false	1
Mfsd9	true	false	1
Mgat4e	true	false	1
Mill2	true	false	1
Mip	true	false	1
Mmp10	true	false	1
Mmp19	true	false	1
Morf4l1	true	false	1
Moxd2	true	false	1
Mptx1	true	false	1
Mroh3	true	false	1
Mroh4	true	false	1
Mrps12	true	false	1
Msl3l2	true	false	1
Mt2	true	false	1
Mt3	true	false	1
Mtfr2	true	false	1
Mtm1	true	false	1
Mtmr1	true	false	1
Muc2	true	false	1
Mucl2	true	false	1
Mup13	true	false	1
Mxra7	true	false	1
Myb	true	false	1
Mycs	true	false	1
Myh2	true	false	1
Myh4	true	false	1
Myl1	true	false	1
Myl6	true	false	1
Myl6b	true	false	1
Myocos	true	false	1
Naa11	true	false	1
Nabp2	true	false	1
Naf1	true	false	1
Naip1	true	false	1
Naip2	true	false	1
Naip5	true	false	1
Naip6	true	false	1
Nat1	true	false	1
Nat2	true	false	1
Nat3	true	false	1
Nccrp1	true	false	1
Nckap1l	true	false	1
Ndp	true	false	1
Nedd1	true	false	1
Nefm	true	false	1
Nepn	true	false	1
Neurod4	true	false	1
Nfe2	true	false	1
Nfkbib	true	false	1
Nnat	true	false	1
Notch4	true	false	1
Npff	true	false	1
Npy1r	true	false	1
Npy5r	true	false	1
Npy6r	true	false	1
Nr1h4	true	false	1
Nr1h5	true	false	1
Nsmce3	true	false	1
Nsun4	true	false	1
Nudt8	true	false	1
Nutf2	true	false	1
Nxpe5	true	false	1
Oacyl	true	false	1
Oasl2	true	false	1
Odad1	true	false	1
Odf4	true	false	1
Ofcc1	true	false	1
Olfm5	true	false	1
Olfr1	true	false	1
Olfr10	true	false	1
Olfr101	true	false	1
Olfr1013	true	false	1
Olfr102	true	false	1
Olfr103	true	false	1
Olfr1048	true	false	1
Olfr1057	true	false	1
Olfr1062	true	false	1
Olfr1086	true	false	1
Olfr1131	true	false	1
Olfr1132	true	false	1
Olfr1143	true	false	1
Olfr1151	true	false	1
Olfr1173	true	false	1
Olfr1180	true	false	1
Olfr1249	true	false	1
Olfr1258	true	false	1
Olfr1305	true	false	1
Olfr1344	true	false	1
Olfr1351	true	false	1
Olfr1353	true	false	1
Olfr1359	true	false	1
Olfr1360	true	false	1
Olfr1361	true	false	1
Olfr1366	true	false	1
Olfr1371	true	false	1
Olfr1373	true	false	1
Olfr1380	true	false	1
Olfr1381	true	false	1
Olfr1382	true	false	1
Olfr1383	true	false	1
Olfr1384	true	false	1
Olfr1385	true	false	1
Olfr1386	true	false	1
Olfr1390	true	false	1
Olfr1391	true	false	1
Olfr1392	true	false	1
Olfr1393	true	false	1
Olfr1396	true	false	1
Olfr1442	true	false	1
Olfr1443	true	false	1
Olfr153	true	false	1
Olfr1537	true	false	1
Olfr164	true	false	1
Olfr165	true	false	1
Olfr18	true	false	1
Olfr20	true	false	1
Olfr23	true	false	1
Olfr27	true	false	1
Olfr282	true	false	1
Olfr283	true	false	1
Olfr32	true	false	1
Olfr355	true	false	1
Olfr365	true	false	1
Olfr372	true	false	1
Olfr373	true	false	1
Olfr376	true	false	1
Olfr378	true	false	1
Olfr380	true	false	1
Olfr381	true	false	1
Olfr382	true	false	1
Olfr384	true	false	1
Olfr385	true	false	1
Olfr389	true	false	1
Olfr390	true	false	1
Olfr391	true	false	1
Olfr392	true	false	1
Olfr393	true	false	1
Olfr394	true	false	1
Olfr395	true	false	1
Olfr418	true	false	1
Olfr424	true	false	1
Olfr44	true	false	1
Olfr453	true	false	1
Olfr455	true	false	1
Olfr503	true	false	1
Olfr521	true	false	1
Olfr555	true	false	1
Olfr57	true	false	1
Olfr633	true	false	1
Olfr64	true	false	1
Olfr658	true	false	1
Olfr67	true	false	1
Olfr739	true	false	1
Olfr741	true	false	1
Olfr742	true	false	1
Olfr743	true	false	1
Olfr744	true	false	1
Olfr767	true	false	1
Olfr780	true	false	1
Olfr782	true	false	1
Olfr786	true	false	1
Olfr788	true	false	1
Olfr790	true	false	1
Olfr791	true	false	1
Olfr796	true	false	1
Olfr802	true	false	1
Olfr804	true	false	1
Olfr808	true	false	1
Olfr809	true	false	1
Olfr813	true	false	1
Olfr814	true	false	1
Olfr815	true	false	1
Olfr821	true	false	1
Olfr825	true	false	1
Olfr826	true	false	1
Olfr849	true	false	1
Olfr851	true	false	1
Olfr853	true	false	1
Olfr937	true	false	1
Olfr943	true	false	1
Olfr945	true	false	1
Olfr948	true	false	1
Olfr951	true	false	1
Olfr954	true	false	1
Olfr960	true	false	1
Olfr961	true	false	1
Olfr963	true	false	1
Ormdl1	true	false	1
Ormdl2	true	false	1
Pa2g4	true	false	1
Pabpc1	true	false	1
Pak4	true	false	1
Pan2	true	false	1
Pcbp2	true	false	1
Pcdhb21	true	false	1
Pcnp	true	false	1
Pcp4	true	false	1
Pdcd6ip	true	false	1
Pde1b	true	false	1
Pdzph1	true	false	1
Pebp1	true	false	1
Pf4	true	false	1
Pga5	true	false	1
Phgr1	true	false	1
Pigz	true	false	1
Pilra	true	false	1
Pilrb1	true	false	1
Pilrb2	true	false	1
Pitx2	true	false	1
Plekha2	true	false	1
Pmel	true	false	1
Pold3	true	false	1
Polr1has	true	false	1
Polr2j	true	false	1
Polr3g	true	false	1
Polr3gl	true	false	1
Poteg	true	false	1
Potegl	true	false	1
Pphln1	true	false	1
Ppm1a	true	false	1
Ppp1r1a	true	false	1
Ppp1r7	true	false	1
Ppp2r3d	true	false	1
Ppp4r2	true	false	1
Prb1	true	false	1
Prcd	true	false	1
Prelid1	true	false	1
Prl	true	false	1
Prl2a1	true	false	1
Prl2c1	true	false	1
Prl2c2	true	false	1
Prl2c5	true	false	1
Prl5a1	true	false	1
Prl6a1	true	false	1
Prl7a1	true	false	1
Prl7a2	true	false	1
Prl7b1	true	false	1
Prl7c1	true	false	1
Prl7d1	true	false	1
Prl8a1	true	false	1
Prl8a2	true	false	1
Prl8a6	true	false	1
Prl8a8	true	false	1
Prl8a9	true	false	1
Prm1	true	false	1
Proc	true	false	1
Prokr1	true	false	1
Prorsd1	true	false	1
Prpmp5	true	false	1
Prr13	true	false	1
Prrg2	true	false	1
Prrg3	true	false	1
Prss29	true	false	1
Prss30	true	false	1
Prss40	true	false	1
Prss42	true	false	1
Prss43	true	false	1
Prss44	true	false	1
Prss46	true	false	1
Prss47	true	false	1
Prss52	true	false	1
Psd3	true	false	1
Psma1	true	false	1
Ptbp1	true	false	1
Ptma	true	false	1
Ptms	true	false	1
Pym1	true	false	1
Rab32	true	false	1
Rab5b	true	false	1
Ran	true	false	1
Rbms2	true	false	1
Rcn3	true	false	1
Rdh5	true	false	1
Reep6	true	false	1
Rhobtb1	true	false	1
Rhox10	true	false	1
Rhox11	true	false	1
Rhox12	true	false	1
Rhox2a	true	false	1
Rhox2d	true	false	1
Rhox3f	true	false	1
Rhox4b	true	false	1
Rhox4c	true	false	1
Rhox4e	true	false	1
Rhox4f	true	false	1
Rhox4g	true	false	1
Rinl	true	false	1
Rnase11	true	false	1
Rnf113a2	true	false	1
Rnf135	true	false	1
Rnf181	true	false	1
Rnf187	true	false	1
Rnf41	true	false	1
Rpl10	true	false	1
Rpl12	true	false	1
Rpl13a	true	false	1
Rpl14	true	false	1
Rpl21	true	false	1
Rpl27a	true	false	1
Rpl31	true	false	1
Rpl36al	true	false	1
Rpl39l	true	false	1
Rpl4	true	false	1
Rpl41	true	false	1
Rpl7a	true	false	1
Rpl9	true	false	1
Rps10	true	false	1
Rps12	true	false	1
Rps17	true	false	1
Rps18	true	false	1
Rps26	true	false	1
Rps27	true	false	1
Rps3	true	false	1
Rps6kb1	true	false	1
Rps8	true	false	1
Rpsa	true	false	1
Rsl1	true	false	1
Rslcan18	true	false	1
Rtl1	true	false	1
Rxfp3	true	false	1
S100a7a	true	false	1
S100a9	true	false	1
Saa1	true	false	1
Saa2	true	false	1
Saa3	true	false	1
Samd1	true	false	1
Sarnp	true	false	1
Sars2	true	false	1
Sbp	true	false	1
Scart1	true	false	1
Scd1	true	false	1
Scd3	true	false	1
Scyl2	true	false	1
Sdr16c6	true	false	1
Sec1	true	false	1
Sec61b	true	false	1
Sem1	true	false	1
Septin4	true	false	1
Serf2	true	false	1
Setd1a	true	false	1
Setmar	true	false	1
Sfta2	true	false	1
Sh2d4a	true	false	1
Shc2	true	false	1
Sirt2	true	false	1
Skint1	true	false	1
Slc10a4	true	false	1
Slc17a8	true	false	1
Slc22a20	true	false	1
Slc23a4	true	false	1
Slc25a3	true	false	1
Slc26a10	true	false	1
Slc2a3	true	false	1
Slc37a3	true	false	1
Slc39a5	true	false	1
Slc6a14	true	false	1
Slc6a15	true	false	1
Slc6a21	true	false	1
Slc7a12	true	false	1
Slc7a15	true	false	1
Sln	true	false	1
Slurp2	true	false	1
Smad9	true	false	1
Smarcc2	true	false	1
Smbd1	true	false	1
Smcp	true	false	1
Smim27	true	false	1
Smim6	true	false	1
Smpd5	true	false	1
Smr3a	true	false	1
Smug1	true	false	1
Snhg11	true	false	1
Snrnp27	true	false	1
Snrpa	true	false	1
Snrpe	true	false	1
Snrpf	true	false	1
Sp140	true	false	1
Spata31	true	false	1
Spata33	true	false	1
Spcs3	true	false	1
Spef1l	true	false	1
Spin2c	true	false	1
Spin2d	true	false	1
Spint5	true	false	1
Sprr1a	true	false	1
Sprr1b	true	false	1
Sprr2d	true	false	1
Spryd4	true	false	1
Sptssb	true	false	1
Srd5a3	true	false	1
Srek1	true	false	1
Sspo	true	false	1
Stard9	true	false	1
Stat2	true	false	1
Stra6l	true	false	1
Strit1	true	false	1
Sult1a1	true	false	1
Sult1d1	true	false	1
Sult6b2	true	false	1
Sumo1	true	false	1
Suox	true	false	1
Sycn	true	false	1
Syncrip	true	false	1
Synj2bp	true	false	1
Sys1	true	false	1
Taar3	true	false	1
Taar4	true	false	1
Taar6	true	false	1
Tacc1	true	false	1
Tarbp2	true	false	1
Tbx10	true	false	1
Tcaf3	true	false	1
Tcam1	true	false	1
Tchp	true	false	1
Tcim	true	false	1
Tdh	true	false	1
Teddm2	true	false	1
Tespa1	true	false	1
Tex16	true	false	1
Tex21	true	false	1
Tex55	true	false	1
Tha1	true	false	1
Thap12	true	false	1
Thap2	true	false	1
Them7	true	false	1
Themis3	true	false	1
Thoc2l	true	false	1
Ticam2	true	false	1
Timeless	true	false	1
Timm10b	true	false	1
Timm8a2	true	false	1
Tincr	true	false	1
Tktl2	true	false	1
Tlr12	true	false	1
Tm2d2	true	false	1
Tma16	true	false	1
Tmbim7	true	false	1
Tmco5b	true	false	1
Tmed11	true	false	1
Tmem167b	true	false	1
Tmem170	true	false	1
Tmem182	true	false	1
Tmem196	true	false	1
Tmem198b	true	false	1
Tmem202	true	false	1
Tmem255a	true	false	1
Tmem26	true	false	1
Tmem265	true	false	1
Tmem274	true	false	1
Tmem30c	true	false	1
Tmem41a	true	false	1
Tmpo	true	false	1
Tmprss11b	true	false	1
Tmprss11c	true	false	1
Tmprss11g	true	false	1
